"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests.found"	"parrots.lifetime"	"favorite.pirate"	"sword.type"	"sword.speed"
"762"	762	"male"	"yes"	25	"CCCC"	15	6	3	"Jack Sparrow"	"cutlass"	0.644783181461327
"763"	763	"male"	"yes"	30	"JSSFP"	12	5	0	"Jack Sparrow"	"cutlass"	1.06466798805037
"764"	764	"male"	"yes"	20	"CCCC"	10	2	3	"Jack Sparrow"	"cutlass"	0.205775458016433
"765"	765	"female"	"yes"	34	"JSSFP"	12	4	2	"Lewis Scot"	"cutlass"	0.566446851563461
"766"	766	"female"	"yes"	28	"CCCC"	11	17	7	"Jack Sparrow"	"cutlass"	0.115596584131939
"767"	767	"male"	"yes"	26	"CCCC"	14	7	4	"Jack Sparrow"	"cutlass"	2.07502820984203
"768"	768	"female"	"yes"	23	"CCCC"	10	5	3	"Anicetus"	"cutlass"	0.524086616228897
"769"	769	"male"	"yes"	29	"CCCC"	13	13	2	"Jack Sparrow"	"cutlass"	1.16660761408845
"770"	770	"other"	"yes"	27	"CCCC"	6	0	2	"Lewis Scot"	"cutlass"	0.804493615843177
"771"	771	"female"	"no"	29	"CCCC"	6	3	1	"Edward Low"	"scimitar"	4.54872174345574
"772"	772	"male"	"yes"	23	"CCCC"	15	2	2	"Hook"	"cutlass"	0.888009107511244
"773"	773	"female"	"yes"	41	"JSSFP"	11	11	0	"Lewis Scot"	"cutlass"	0.219690931510162
"774"	774	"female"	"yes"	25	"CCCC"	10	2	1	"Blackbeard"	"cutlass"	0.683923934114253
"775"	775	"female"	"yes"	40	"JSSFP"	10	3	6	"Lewis Scot"	"cutlass"	0.0948646539472975
"776"	776	"other"	"yes"	33	"JSSFP"	10	11	0	"Edward Low"	"cutlass"	0.176755646243691
"777"	777	"other"	"yes"	16	"CCCC"	11	10	2	"Hook"	"cutlass"	0.302661544410512
"778"	778	"female"	"yes"	30	"JSSFP"	9	11	0	"Anicetus"	"cutlass"	0.134943635202944
"779"	779	"female"	"yes"	26	"CCCC"	14	0	0	"Anicetus"	"cutlass"	2.1990260942788
"780"	780	"female"	"yes"	39	"JSSFP"	9	42	1	"Hook"	"cutlass"	0.00669686967739835
"781"	781	"other"	"yes"	28	"CCCC"	7	3	1	"Anicetus"	"cutlass"	0.561460971340358
"782"	782	"female"	"yes"	26	"CCCC"	12	38	4	"Lewis Scot"	"cutlass"	1.08935999911615
"783"	783	"female"	"yes"	28	"CCCC"	6	6	4	"Jack Sparrow"	"cutlass"	0.112090026912186
"784"	784	"male"	"yes"	25	"CCCC"	2	21	5	"Jack Sparrow"	"cutlass"	0.88544105640018
"785"	785	"female"	"yes"	28	"CCCC"	8	1	4	"Blackbeard"	"cutlass"	0.531290845772611
"786"	786	"female"	"yes"	27	"CCCC"	13	10	3	"Hook"	"cutlass"	1.03384394891897
"787"	787	"male"	"yes"	24	"CCCC"	9	7	2	"Edward Low"	"cutlass"	0.324014625607233
"788"	788	"female"	"yes"	35	"JSSFP"	4	6	7	"Hook"	"cutlass"	0.0299628896755166
"789"	789	"male"	"yes"	18	"CCCC"	13	2	4	"Jack Sparrow"	"cutlass"	1.40609128149021
"790"	790	"male"	"yes"	22	"CCCC"	11	2	2	"Jack Sparrow"	"cutlass"	0.584850330461569
"791"	791	"female"	"yes"	25	"CCCC"	2	6	2	"Blackbeard"	"cutlass"	1.38485563096164
"792"	792	"male"	"yes"	29	"JSSFP"	12	2	5	"Jack Sparrow"	"cutlass"	0.03529392182827
"793"	793	"female"	"yes"	22	"CCCC"	9	1	2	"Jack Sparrow"	"cutlass"	1.77193906613368
"794"	794	"male"	"yes"	36	"JSSFP"	13	6	0	"Anicetus"	"cutlass"	0.823881180814289
"795"	795	"male"	"yes"	36	"JSSFP"	5	8	4	"Jack Sparrow"	"sabre"	5.28171793484716
"796"	796	"male"	"yes"	24	"CCCC"	11	13	2	"Jack Sparrow"	"banana"	2.79644994506171
"797"	797	"female"	"yes"	31	"JSSFP"	9	14	5	"Blackbeard"	"cutlass"	0.173207518107118
"798"	798	"female"	"yes"	21	"CCCC"	11	0	1	"Lewis Scot"	"cutlass"	0.753569141353302
"799"	799	"male"	"yes"	24	"CCCC"	7	1	0	"Jack Sparrow"	"scimitar"	7.91916347066772
"800"	800	"male"	"yes"	21	"CCCC"	11	3	1	"Jack Sparrow"	"cutlass"	0.723843388911147
"801"	801	"female"	"yes"	33	"JSSFP"	6	1	1	"Blackbeard"	"cutlass"	1.4890136138214
"802"	802	"female"	"yes"	29	"CCCC"	10	4	1	"Lewis Scot"	"cutlass"	0.19704024103703
"803"	803	"female"	"yes"	26	"CCCC"	10	2	5	"Anicetus"	"scimitar"	2.85849200794473
"804"	804	"male"	"yes"	25	"CCCC"	11	1	1	"Blackbeard"	"cutlass"	0.294144394865725
"805"	805	"male"	"yes"	28	"CCCC"	12	8	3	"Jack Sparrow"	"cutlass"	1.68199101571499
"806"	806	"female"	"yes"	33	"JSSFP"	11	13	5	"Anicetus"	"cutlass"	0.230463130653485
"807"	807	"female"	"yes"	38	"JSSFP"	11	1	2	"Hook"	"sabre"	1.38275284940998
"808"	808	"female"	"yes"	25	"CCCC"	5	2	2	"Hook"	"cutlass"	0.439054169244452
"809"	809	"female"	"yes"	29	"CCCC"	8	5	3	"Anicetus"	"cutlass"	0.355151662079152
"810"	810	"female"	"yes"	24	"CCCC"	7	10	3	"Anicetus"	"cutlass"	0.0607375518302433
"811"	811	"male"	"yes"	26	"CCCC"	10	3	2	"Edward Low"	"cutlass"	1.17906276829878
"812"	812	"male"	"yes"	30	"CCCC"	10	0	2	"Lewis Scot"	"cutlass"	0.344926906691398
"813"	813	"male"	"yes"	22	"CCCC"	13	0	7	"Edward Low"	"cutlass"	0.223166640498675
"814"	814	"female"	"yes"	32	"JSSFP"	9	3	4	"Anicetus"	"cutlass"	0.456986619263933
"815"	815	"other"	"yes"	21	"CCCC"	7	5	1	"Jack Sparrow"	"cutlass"	0.00584447744948208
"816"	816	"female"	"no"	29	"JSSFP"	4	5	2	"Edward Low"	"banana"	6.10107670295394
"817"	817	"male"	"yes"	28	"CCCC"	13	2	2	"Jack Sparrow"	"cutlass"	0.859208417215206
"818"	818	"other"	"no"	29	"CCCC"	4	0	2	"Lewis Scot"	"sabre"	0.194141751687442
"819"	819	"female"	"yes"	31	"CCCC"	9	0	3	"Jack Sparrow"	"cutlass"	1.77165505931455
"820"	820	"female"	"yes"	31	"JSSFP"	15	4	2	"Hook"	"cutlass"	1.14278826624492
"821"	821	"male"	"yes"	22	"CCCC"	14	8	5	"Jack Sparrow"	"cutlass"	0.161720858320875
"822"	822	"female"	"yes"	28	"CCCC"	12	11	0	"Hook"	"cutlass"	0.810299667619921
"823"	823	"male"	"yes"	24	"CCCC"	8	11	2	"Jack Sparrow"	"cutlass"	1.52612160068511
"824"	824	"female"	"yes"	30	"CCCC"	6	15	6	"Edward Low"	"scimitar"	5.19171388333148
"825"	825	"male"	"yes"	26	"CCCC"	13	19	3	"Lewis Scot"	"cutlass"	0.0609625375363976
"826"	826	"male"	"no"	30	"JSSFP"	7	11	3	"Jack Sparrow"	"scimitar"	1.11651226567725
"827"	827	"female"	"yes"	30	"JSSFP"	13	2	1	"Jack Sparrow"	"cutlass"	1.62541201128687
"828"	828	"male"	"yes"	17	"CCCC"	9	11	1	"Jack Sparrow"	"cutlass"	1.4424200345751
"829"	829	"female"	"yes"	18	"CCCC"	7	6	2	"Blackbeard"	"sabre"	2.22800146012257
"830"	830	"male"	"no"	25	"CCCC"	1	5	2	"Jack Sparrow"	"banana"	0.784064223514965
"831"	831	"female"	"no"	30	"CCCC"	8	4	4	"Anicetus"	"sabre"	3.29265428689
"832"	832	"male"	"yes"	24	"CCCC"	10	1	3	"Blackbeard"	"cutlass"	0.229150660452433
"833"	833	"female"	"yes"	30	"CCCC"	10	7	0	"Hook"	"cutlass"	0.0337322916279689
"834"	834	"male"	"yes"	23	"CCCC"	10	3	1	"Edward Low"	"scimitar"	1.74249562900513
"835"	835	"female"	"yes"	23	"CCCC"	13	14	1	"Anicetus"	"cutlass"	1.42944672253488
"836"	836	"male"	"yes"	20	"CCCC"	12	7	2	"Jack Sparrow"	"cutlass"	0.17773759085685
"837"	837	"male"	"yes"	25	"CCCC"	15	3	3	"Jack Sparrow"	"sabre"	1.89541611820459
"838"	838	"female"	"yes"	33	"JSSFP"	11	3	1	"Hook"	"sabre"	2.6143060561111
"839"	839	"male"	"yes"	25	"CCCC"	13	1	1	"Jack Sparrow"	"sabre"	2.32331572086517
"840"	840	"male"	"yes"	24	"CCCC"	7	1	3	"Jack Sparrow"	"cutlass"	0.0912899945979007
"841"	841	"female"	"no"	28	"CCCC"	9	7	2	"Hook"	"banana"	2.14767144152856
"842"	842	"female"	"yes"	33	"JSSFP"	10	7	1	"Edward Low"	"cutlass"	0.37934152293019
"843"	843	"male"	"no"	28	"CCCC"	5	6	1	"Blackbeard"	"sabre"	0.357316404448024
"844"	844	"male"	"no"	22	"CCCC"	4	6	1	"Jack Sparrow"	"banana"	0.0228640002599784
"845"	845	"female"	"yes"	31	"JSSFP"	10	4	3	"Blackbeard"	"cutlass"	0.714673166486256
"846"	846	"male"	"yes"	19	"CCCC"	5	0	1	"Jack Sparrow"	"sabre"	0.598590799603898
"847"	847	"female"	"no"	31	"JSSFP"	4	1	9	"Edward Low"	"cutlass"	0.369039127704631
"848"	848	"male"	"yes"	28	"CCCC"	13	1	2	"Lewis Scot"	"cutlass"	0.585122122403056
"849"	849	"male"	"yes"	31	"JSSFP"	10	5	2	"Jack Sparrow"	"cutlass"	0.10758563876152
"850"	850	"male"	"yes"	21	"CCCC"	11	8	1	"Jack Sparrow"	"scimitar"	3.73743980871204
"851"	851	"female"	"yes"	32	"JSSFP"	7	25	6	"Hook"	"cutlass"	0.0574826006777585
"852"	852	"male"	"yes"	20	"CCCC"	10	15	3	"Jack Sparrow"	"cutlass"	1.75023943175304
"853"	853	"female"	"no"	33	"JSSFP"	2	2	2	"Blackbeard"	"banana"	1.89936185989878
"854"	854	"other"	"yes"	33	"CCCC"	17	3	9	"Edward Low"	"cutlass"	1.77021292493421
"855"	855	"female"	"yes"	30	"JSSFP"	10	5	1	"Blackbeard"	"cutlass"	0.131879419204779
"856"	856	"male"	"yes"	23	"CCCC"	10	6	1	"Jack Sparrow"	"cutlass"	0.129692224145401
"857"	857	"male"	"yes"	21	"CCCC"	9	18	1	"Jack Sparrow"	"cutlass"	0.537707142025794
"858"	858	"female"	"yes"	33	"JSSFP"	8	1	0	"Blackbeard"	"cutlass"	0.264507924148347
"859"	859	"male"	"yes"	25	"CCCC"	15	12	1	"Edward Low"	"cutlass"	0.0998159977782803
"860"	860	"female"	"yes"	30	"CCCC"	4	2	8	"Jack Sparrow"	"cutlass"	0.582046841128551
"861"	861	"female"	"yes"	29	"JSSFP"	10	1	2	"Anicetus"	"cutlass"	0.682453497403123
"862"	862	"female"	"yes"	29	"JSSFP"	11	1	2	"Anicetus"	"cutlass"	0.473759512507178
"863"	863	"other"	"yes"	23	"CCCC"	10	6	1	"Anicetus"	"cutlass"	0.387717492412776
"864"	864	"male"	"yes"	28	"CCCC"	12	4	1	"Edward Low"	"cutlass"	0.254379967518616
"865"	865	"female"	"yes"	19	"CCCC"	7	9	2	"Anicetus"	"cutlass"	2.24324708468589
"866"	866	"male"	"yes"	20	"CCCC"	10	10	2	"Jack Sparrow"	"cutlass"	0.311073940538336
"867"	867	"female"	"yes"	37	"JSSFP"	13	14	2	"Jack Sparrow"	"cutlass"	0.0842548476368251
"868"	868	"male"	"yes"	26	"CCCC"	7	1	0	"Jack Sparrow"	"cutlass"	1.09556860518047
"869"	869	"female"	"yes"	36	"JSSFP"	13	4	0	"Edward Low"	"cutlass"	0.775733567398794
"870"	870	"male"	"yes"	34	"JSSFP"	10	5	1	"Anicetus"	"cutlass"	5.39176939489478
"871"	871	"male"	"yes"	21	"CCCC"	13	1	1	"Jack Sparrow"	"cutlass"	1.78157267322677
"872"	872	"other"	"no"	33	"JSSFP"	6	12	0	"Jack Sparrow"	"sabre"	2.04609856795757
"873"	873	"female"	"yes"	42	"JSSFP"	8	1	0	"Blackbeard"	"scimitar"	1.25734793487936
"874"	874	"female"	"yes"	29	"JSSFP"	4	0	0	"Jack Sparrow"	"cutlass"	0.113701300870162
"875"	875	"male"	"yes"	18	"CCCC"	14	3	2	"Jack Sparrow"	"cutlass"	0.123238000424291
"876"	876	"male"	"yes"	28	"JSSFP"	9	12	6	"Jack Sparrow"	"cutlass"	0.122037182076308
"877"	877	"female"	"yes"	28	"CCCC"	5	2	2	"Anicetus"	"cutlass"	0.561464828762047
"878"	878	"female"	"yes"	28	"CCCC"	10	0	7	"Jack Sparrow"	"sabre"	0.334547772014453
"879"	879	"female"	"yes"	28	"CCCC"	6	29	2	"Anicetus"	"cutlass"	0.420387753110845
"880"	880	"female"	"yes"	34	"JSSFP"	9	7	1	"Blackbeard"	"cutlass"	0.429076233704109
"881"	881	"female"	"yes"	34	"JSSFP"	11	5	3	"Anicetus"	"cutlass"	1.10508200823666
"882"	882	"female"	"yes"	20	"CCCC"	4	2	3	"Anicetus"	"cutlass"	0.378925393742975
"883"	883	"female"	"yes"	32	"JSSFP"	11	8	0	"Blackbeard"	"cutlass"	0.151462950452697
"884"	884	"female"	"yes"	33	"JSSFP"	10	27	4	"Edward Low"	"cutlass"	0.0758308825937693
"885"	885	"female"	"yes"	34	"JSSFP"	5	3	1	"Lewis Scot"	"cutlass"	0.16393079305999
"886"	886	"other"	"yes"	31	"JSSFP"	10	3	0	"Edward Low"	"scimitar"	1.99375847587362
"887"	887	"female"	"yes"	28	"CCCC"	14	8	6	"Lewis Scot"	"cutlass"	1.2647158849925
"888"	888	"female"	"yes"	27	"CCCC"	14	2	3	"Lewis Scot"	"cutlass"	1.58265836645423
"889"	889	"female"	"yes"	37	"JSSFP"	7	7	4	"Jack Sparrow"	"cutlass"	0.093883003864903
"890"	890	"female"	"yes"	31	"JSSFP"	4	14	1	"Jack Sparrow"	"cutlass"	0.0851465927553363
"891"	891	"female"	"yes"	33	"JSSFP"	7	2	14	"Hook"	"cutlass"	0.208271863230038
"892"	892	"male"	"no"	14	"CCCC"	9	2	0	"Jack Sparrow"	"banana"	2.32961928469854
"893"	893	"female"	"yes"	31	"JSSFP"	7	16	1	"Lewis Scot"	"cutlass"	0.280173650244251
"894"	894	"female"	"yes"	31	"CCCC"	12	9	4	"Anicetus"	"cutlass"	0.212469303153849
"895"	895	"male"	"yes"	30	"CCCC"	0	2	1	"Edward Low"	"cutlass"	0.0651601202406064
"896"	896	"female"	"yes"	27	"JSSFP"	10	19	0	"Lewis Scot"	"cutlass"	0.389640349312685
"897"	897	"female"	"yes"	35	"JSSFP"	12	8	1	"Edward Low"	"cutlass"	0.604131607661776
"898"	898	"male"	"yes"	30	"JSSFP"	13	7	6	"Hook"	"cutlass"	0.599898958910859
"899"	899	"female"	"yes"	31	"JSSFP"	14	9	1	"Anicetus"	"cutlass"	0.596912265530668
"900"	900	"female"	"no"	25	"CCCC"	4	8	0	"Lewis Scot"	"sabre"	0.115766082225101
"901"	901	"male"	"yes"	21	"CCCC"	12	3	5	"Jack Sparrow"	"cutlass"	1.06751317036675
"902"	902	"female"	"no"	26	"CCCC"	5	12	7	"Anicetus"	"cutlass"	0.219111040467396
"903"	903	"female"	"yes"	24	"CCCC"	8	1	2	"Lewis Scot"	"cutlass"	0.112252984545194
"904"	904	"female"	"no"	25	"CCCC"	4	2	1	"Anicetus"	"scimitar"	2.86906598036115
"905"	905	"male"	"yes"	18	"CCCC"	4	0	0	"Jack Sparrow"	"cutlass"	0.0592646232689731
"906"	906	"male"	"yes"	27	"CCCC"	11	13	1	"Jack Sparrow"	"cutlass"	0.225042872998704
"907"	907	"male"	"yes"	25	"CCCC"	12	9	0	"Jack Sparrow"	"cutlass"	0.214369136605925
"908"	908	"female"	"yes"	39	"JSSFP"	8	5	3	"Lewis Scot"	"cutlass"	1.22619812182251
"909"	909	"female"	"yes"	28	"CCCC"	5	4	0	"Jack Sparrow"	"cutlass"	1.6745791176012
"910"	910	"male"	"yes"	25	"CCCC"	9	4	0	"Jack Sparrow"	"cutlass"	0.410110660304781
"911"	911	"male"	"yes"	25	"CCCC"	13	3	0	"Lewis Scot"	"cutlass"	0.285998355248012
"912"	912	"other"	"yes"	35	"JSSFP"	14	0	1	"Hook"	"cutlass"	0.17487142176833
"913"	913	"female"	"yes"	35	"JSSFP"	3	5	4	"Hook"	"cutlass"	0.154903495602603
"914"	914	"male"	"yes"	20	"CCCC"	4	2	2	"Hook"	"cutlass"	0.560155761751168
"915"	915	"female"	"yes"	27	"CCCC"	6	11	8	"Hook"	"cutlass"	0.858793836642809
"916"	916	"male"	"yes"	30	"CCCC"	7	16	1	"Jack Sparrow"	"cutlass"	1.22801147628912
"917"	917	"male"	"yes"	18	"CCCC"	15	0	3	"Jack Sparrow"	"cutlass"	0.195607713540085
"918"	918	"female"	"yes"	26	"CCCC"	6	13	0	"Hook"	"cutlass"	0.0439852638008541
"919"	919	"female"	"yes"	29	"CCCC"	13	6	0	"Edward Low"	"cutlass"	1.60760494523256
"920"	920	"female"	"yes"	36	"JSSFP"	8	26	2	"Hook"	"cutlass"	1.23588188778946
"921"	921	"male"	"yes"	21	"CCCC"	11	5	1	"Jack Sparrow"	"cutlass"	0.60039469503966
"922"	922	"male"	"yes"	21	"CCCC"	10	21	5	"Jack Sparrow"	"cutlass"	0.309858938402648
"923"	923	"male"	"yes"	30	"CCCC"	10	0	17	"Jack Sparrow"	"cutlass"	0.951347197353482
"924"	924	"female"	"yes"	23	"CCCC"	8	10	0	"Anicetus"	"cutlass"	1.13661075471306
"925"	925	"male"	"yes"	25	"CCCC"	8	3	0	"Jack Sparrow"	"cutlass"	0.0390026278297229
"926"	926	"female"	"yes"	27	"CCCC"	9	13	9	"Edward Low"	"cutlass"	0.00261695648077875
"927"	927	"female"	"yes"	33	"JSSFP"	6	0	5	"Lewis Scot"	"cutlass"	0.642039766508907
"928"	928	"female"	"yes"	31	"JSSFP"	9	12	1	"Blackbeard"	"cutlass"	0.485210220768869
"929"	929	"female"	"yes"	35	"JSSFP"	9	14	6	"Jack Sparrow"	"cutlass"	0.543630895560001
"930"	930	"male"	"yes"	30	"CCCC"	13	10	3	"Lewis Scot"	"cutlass"	0.316923454229254
"931"	931	"male"	"yes"	30	"JSSFP"	13	18	0	"Jack Sparrow"	"cutlass"	0.749819074381896
"932"	932	"male"	"yes"	21	"CCCC"	9	12	2	"Hook"	"cutlass"	0.395937123685144
"933"	933	"male"	"no"	25	"CCCC"	5	2	0	"Jack Sparrow"	"sabre"	0.177038609316306
"934"	934	"male"	"yes"	31	"JSSFP"	7	7	4	"Anicetus"	"cutlass"	0.052444763132371
"935"	935	"male"	"yes"	22	"CCCC"	11	12	1	"Jack Sparrow"	"cutlass"	0.37714041856816
"936"	936	"male"	"yes"	21	"CCCC"	14	11	2	"Lewis Scot"	"cutlass"	1.51795200879259
"937"	937	"female"	"yes"	30	"JSSFP"	11	3	0	"Edward Low"	"sabre"	0.600505356366436
"938"	938	"female"	"yes"	30	"JSSFP"	4	13	4	"Blackbeard"	"cutlass"	0.183936375956342
"939"	939	"female"	"yes"	29	"CCCC"	8	19	9	"Anicetus"	"cutlass"	0.525980472422026
"940"	940	"other"	"yes"	32	"JSSFP"	11	32	3	"Edward Low"	"cutlass"	0.107746817628608
"941"	941	"female"	"yes"	36	"JSSFP"	12	5	17	"Blackbeard"	"cutlass"	0.172280431143008
"942"	942	"female"	"yes"	22	"CCCC"	11	1	2	"Edward Low"	"cutlass"	0.163509898120537
"943"	943	"female"	"yes"	36	"JSSFP"	10	2	1	"Jack Sparrow"	"cutlass"	0.187259961676318
"944"	944	"female"	"yes"	30	"JSSFP"	14	1	1	"Anicetus"	"cutlass"	1.9536231876232
"945"	945	"female"	"yes"	36	"JSSFP"	9	19	5	"Hook"	"cutlass"	0.224401903979015
"946"	946	"female"	"no"	25	"CCCC"	3	6	0	"Anicetus"	"scimitar"	2.58803242493077
"947"	947	"female"	"yes"	19	"CCCC"	7	6	1	"Anicetus"	"cutlass"	1.03775257937947
"948"	948	"female"	"yes"	23	"CCCC"	18	8	0	"Lewis Scot"	"cutlass"	0.0045979509013705
"949"	949	"female"	"yes"	29	"CCCC"	10	12	4	"Jack Sparrow"	"cutlass"	0.204857320932206
"950"	950	"female"	"yes"	26	"CCCC"	10	5	3	"Hook"	"cutlass"	0.814763320350841
"951"	951	"male"	"yes"	25	"CCCC"	9	1	3	"Jack Sparrow"	"cutlass"	0.934623980525938
"952"	952	"female"	"yes"	38	"JSSFP"	11	9	2	"Hook"	"cutlass"	2.95774868906555
"953"	953	"female"	"yes"	28	"CCCC"	13	10	10	"Lewis Scot"	"cutlass"	0.124836291778474
"954"	954	"female"	"yes"	33	"JSSFP"	10	8	3	"Hook"	"cutlass"	0.352069254731759
"955"	955	"female"	"yes"	32	"JSSFP"	15	6	1	"Hook"	"cutlass"	0.221342015219593
"956"	956	"female"	"yes"	24	"CCCC"	13	10	3	"Edward Low"	"cutlass"	1.06211267173627
"957"	957	"male"	"yes"	24	"CCCC"	14	1	1	"Jack Sparrow"	"cutlass"	0.915363600787413
"958"	958	"other"	"yes"	29	"CCCC"	5	2	2	"Hook"	"cutlass"	0.247399813379161
"959"	959	"male"	"yes"	28	"CCCC"	10	6	3	"Jack Sparrow"	"sabre"	1.77388801860313
"960"	960	"male"	"yes"	23	"CCCC"	12	2	2	"Edward Low"	"cutlass"	1.38224443296476
"961"	961	"female"	"yes"	33	"JSSFP"	11	10	0	"Anicetus"	"cutlass"	0.111913708387874
"962"	962	"male"	"yes"	34	"JSSFP"	8	2	3	"Jack Sparrow"	"sabre"	1.07937492546037
"963"	963	"female"	"yes"	36	"JSSFP"	9	0	10	"Lewis Scot"	"cutlass"	0.961687347147006
"964"	964	"male"	"no"	27	"CCCC"	10	3	3	"Jack Sparrow"	"banana"	1.07725562259236
"965"	965	"male"	"yes"	29	"CCCC"	13	2	4	"Jack Sparrow"	"cutlass"	0.88443819110589
"966"	966	"male"	"yes"	26	"CCCC"	9	8	5	"Anicetus"	"banana"	0.164742108676664
"967"	967	"male"	"yes"	21	"CCCC"	12	26	3	"Jack Sparrow"	"cutlass"	0.350483341899235
"968"	968	"male"	"yes"	26	"CCCC"	12	25	9	"Jack Sparrow"	"cutlass"	0.183211745170411
"969"	969	"male"	"yes"	31	"JSSFP"	11	11	1	"Jack Sparrow"	"cutlass"	0.15561458771117
"970"	970	"other"	"yes"	22	"CCCC"	12	1	3	"Blackbeard"	"scimitar"	6.57532565274692
"971"	971	"male"	"yes"	26	"CCCC"	11	11	0	"Jack Sparrow"	"cutlass"	0.0529583510401075
"972"	972	"male"	"yes"	30	"JSSFP"	10	8	2	"Jack Sparrow"	"cutlass"	1.00973495973717
"973"	973	"female"	"yes"	29	"JSSFP"	13	1	5	"Jack Sparrow"	"cutlass"	0.164070513856132
"974"	974	"female"	"yes"	37	"JSSFP"	13	0	0	"Hook"	"cutlass"	0.749834449353449
"975"	975	"female"	"yes"	22	"CCCC"	12	7	7	"Lewis Scot"	"cutlass"	0.095350829360541
"976"	976	"female"	"no"	34	"JSSFP"	5	4	8	"Anicetus"	"banana"	0.677398687917229
"977"	977	"other"	"yes"	32	"JSSFP"	9	13	0	"Edward Low"	"cutlass"	0.269935917167459
"978"	978	"female"	"yes"	28	"CCCC"	8	12	3	"Edward Low"	"cutlass"	0.263658107433002
"979"	979	"male"	"yes"	21	"CCCC"	4	0	1	"Blackbeard"	"cutlass"	2.71729325161395
"980"	980	"female"	"yes"	27	"CCCC"	5	5	4	"Edward Low"	"cutlass"	1.08898282627912
"981"	981	"female"	"no"	32	"JSSFP"	1	8	3	"Blackbeard"	"cutlass"	0.460585569941855
"982"	982	"male"	"yes"	23	"CCCC"	11	8	1	"Jack Sparrow"	"cutlass"	0.917247700727689
"983"	983	"male"	"yes"	39	"JSSFP"	12	1	0	"Jack Sparrow"	"banana"	0.687237128257567
"984"	984	"male"	"no"	27	"JSSFP"	3	5	1	"Jack Sparrow"	"banana"	0.418921846168634
"985"	985	"male"	"no"	20	"CCCC"	6	15	1	"Jack Sparrow"	"banana"	0.375963290685881
"986"	986	"female"	"no"	29	"JSSFP"	6	2	4	"Lewis Scot"	"sabre"	0.376108171019171
"987"	987	"male"	"yes"	30	"CCCC"	12	1	2	"Edward Low"	"cutlass"	0.520195957430304
"988"	988	"female"	"yes"	36	"JSSFP"	8	17	2	"Lewis Scot"	"cutlass"	0.189911868365016
"989"	989	"male"	"no"	25	"CCCC"	8	7	1	"Jack Sparrow"	"sabre"	2.0289689647164
"990"	990	"female"	"yes"	30	"CCCC"	5	8	8	"Hook"	"cutlass"	0.881440496149476
"991"	991	"male"	"yes"	18	"CCCC"	7	4	3	"Lewis Scot"	"cutlass"	0.00427091115852818
"992"	992	"female"	"yes"	26	"CCCC"	16	3	4	"Edward Low"	"cutlass"	1.07455633808264
"993"	993	"male"	"yes"	25	"CCCC"	13	4	0	"Anicetus"	"cutlass"	0.299727849778719
"994"	994	"male"	"yes"	30	"CCCC"	9	2	8	"Jack Sparrow"	"cutlass"	0.572781561614767
"995"	995	"male"	"no"	34	"JSSFP"	7	3	2	"Jack Sparrow"	"scimitar"	0.726262979054203
"996"	996	"male"	"yes"	34	"JSSFP"	10	4	2	"Lewis Scot"	"cutlass"	0.426062906044535
"997"	997	"female"	"yes"	30	"CCCC"	10	3	2	"Lewis Scot"	"cutlass"	0.354370310960803
"998"	998	"female"	"yes"	40	"JSSFP"	14	3	0	"Hook"	"sabre"	4.2008130250961
"999"	999	"male"	"yes"	27	"CCCC"	7	5	4	"Jack Sparrow"	"cutlass"	2.51608681269832
"1000"	1000	"male"	"yes"	19	"CCCC"	12	2	2	"Jack Sparrow"	"cutlass"	1.97372082363586
