"id"	"sex"	"headband"	"age"	"college"	"tattoos"	"tchests"	"parrots"	"favorite.pirate"	"sword.type"	"sword.time"	"eyepatch"	"beard.length"	"fav.pixar"
"664"	664	"other"	NA	32	"JSSFP"	13	21	0	"Edward Low"	"cutlass"	0.2	0	20	"Monsters University"
"665"	665	"male"	"yes"	26	"CCCC"	11	3	4	"Jack Sparrow"	"cutlass"	0.23	1	23	"Up"
"666"	666	"male"	"yes"	28	"CCCC"	7	1	1	"Hook"	"cutlass"	0.6	0	19	"Monsters, Inc."
"667"	667	"female"	"yes"	26	"CCCC"	7	17	4	"Lewis Scot"	"cutlass"	0.45	0	0	"Cars 2"
"668"	668	"male"	"yes"	22	"CCCC"	8	2	1	"Anicetus"	"scimitar"	1.46	1	17	"Up"
"669"	669	"female"	"yes"	29	"JSSFP"	14	7	2	"Hook"	"banana"	238.26	1	0	"The Incredibles"
"670"	670	"male"	"yes"	27	"CCCC"	15	1	2	"Jack Sparrow"	"sabre"	7	1	20	"Inside Out"
"671"	671	"male"	"yes"	24	"CCCC"	14	4	1	"Jack Sparrow"	"cutlass"	1.9	1	15	"Monsters University"
"672"	672	"female"	"yes"	30	"CCCC"	5	2	2	"Edward Low"	"cutlass"	0.3	1	1	"Inside Out"
"673"	673	"male"	"yes"	25	"CCCC"	10	1118	1	"Anicetus"	"cutlass"	0.02	1	21	"Inside Out"
"674"	674	"male"	"yes"	15	"CCCC"	9	5	0	"Jack Sparrow"	"cutlass"	1.56	0	17	"Finding Nemo"
"675"	675	"female"	"yes"	27	"CCCC"	12	2	1	"Hook"	"scimitar"	5.15	1	0	"Inside Out"
"676"	676	"male"	"yes"	27	"CCCC"	8	1	2	"Jack Sparrow"	"cutlass"	0.51	0	13	"Finding Nemo"
"677"	677	"male"	"yes"	20	"CCCC"	13	6	5	"Jack Sparrow"	"cutlass"	0.89	0	19	"Finding Nemo"
"678"	678	"female"	"yes"	24	"CCCC"	15	1	0	"Jack Sparrow"	"cutlass"	0.08	0	0	"WALL-E"
"679"	679	"female"	"no"	36	"JSSFP"	6	8	1	"Jack Sparrow"	"banana"	0.87	1	2	"The Incredibles"
"680"	680	"female"	"yes"	32	"JSSFP"	6	2	1	"Jack Sparrow"	"cutlass"	0.89	1	0	"Inside Out"
"681"	681	"female"	"yes"	33	"JSSFP"	12	4	1	"Jack Sparrow"	"cutlass"	2.16	1	0	"Inside Out"
"682"	682	"male"	"yes"	14	"CCCC"	6	6	2	"Jack Sparrow"	"cutlass"	0.19	1	8	"Inside Out"
"683"	683	"female"	"yes"	33	"JSSFP"	7	1	8	"Edward Low"	"cutlass"	0.12	1	1	"Up"
"684"	684	"female"	"yes"	21	"CCCC"	13	1	3	"Lewis Scot"	"sabre"	0.56	0	0	"Finding Nemo"
"685"	685	"female"	"yes"	32	"JSSFP"	13	1	2	"Anicetus"	"cutlass"	0.33	1	0	"Inside Out"
"686"	686	"female"	"yes"	31	"JSSFP"	14	6	2	"Anicetus"	"cutlass"	0.35	1	0	"Inside Out"
"687"	687	"female"	"no"	25	"CCCC"	4	3	2	"Hook"	"banana"	8.99	0	0	"Finding Nemo"
"688"	688	"male"	"yes"	23	"CCCC"	11	5	506	"Edward Low"	"sabre"	0.42	1	32	"Inside Out"
"689"	689	"male"	"yes"	20	"CCCC"	16	6	0	"Jack Sparrow"	"cutlass"	0.56	1	34	"Toy Story 2"
"690"	690	"male"	"yes"	26	"CCCC"	8	1	6	"Jack Sparrow"	"cutlass"	0.1	1	24	"Inside Out"
"691"	691	"male"	"yes"	21	"CCCC"	11	6	0	"Jack Sparrow"	"cutlass"	2.2	0	20	"Brave"
"692"	692	"male"	"yes"	30	"JSSFP"	13	11	4	"Jack Sparrow"	"cutlass"	0.02	1	24	"Monsters University"
"693"	693	"male"	"yes"	28	"CCCC"	10	19	0	"Edward Low"	"cutlass"	0.16	1	25	"Up"
"694"	694	"male"	"yes"	30	"CCCC"	8	3	3	"Jack Sparrow"	"cutlass"	0.32	0	25	"Monsters, Inc."
"695"	695	"male"	"yes"	21	"CCCC"	8	0	1	"Jack Sparrow"	"cutlass"	1.52	1	14	"Inside Out"
"696"	696	"male"	"yes"	35	"JSSFP"	12	19	1	"Jack Sparrow"	"cutlass"	0.09	0	26	"The Incredibles"
"697"	697	"other"	"yes"	28	"CCCC"	6	5	7	"Lewis Scot"	"cutlass"	0.2	0	18	"The Incredibles"
"698"	698	"female"	"yes"	29	"JSSFP"	5	13	2	"Lewis Scot"	"cutlass"	1.88	0	1	"Monsters University"
"699"	699	"female"	"yes"	22	"CCCC"	11	7	1	"Jack Sparrow"	"cutlass"	0.04	1	0	"The Incredibles"
"700"	700	"male"	"yes"	13	"CCCC"	8	2	0	"Anicetus"	"cutlass"	0.87	1	23	"Inside Out"
"701"	701	"female"	"yes"	23	"CCCC"	12	18	5	"Lewis Scot"	"cutlass"	0.72	1	0	"Inside Out"
"702"	702	"female"	"yes"	34	"JSSFP"	10	13	0	"Anicetus"	"cutlass"	0.14	1	2	"Inside Out"
"703"	703	"female"	"yes"	19	"CCCC"	10	8	0	"Blackbeard"	"cutlass"	0.82	1	0	"The Incredibles"
"704"	704	"male"	"yes"	19	"CCCC"	8	2	1	"Jack Sparrow"	"cutlass"	0.45	0	18	"Toy Story 2"
"705"	705	"female"	"yes"	26	"CCCC"	16	1	2	"Edward Low"	"cutlass"	0.75	0	0	"WALL-E"
"706"	706	"male"	"yes"	28	"JSSFP"	10	20	NA	"Hook"	"cutlass"	0.44	1	18	"Cars"
"707"	707	"male"	"no"	29	"JSSFP"	6	6	10	"Jack Sparrow"	"sabre"	0.55	1	21	"Inside Out"
"708"	708	"female"	"yes"	29	"CCCC"	9	0	4	"Hook"	"scimitar"	3.01	1	0	"Inside Out"
"709"	709	"female"	"yes"	29	"CCCC"	12	15	2	"Hook"	"scimitar"	9.16	0	0	"Finding Nemo"
"710"	710	"male"	"yes"	34	"JSSFP"	7	0	897	"Hook"	"cutlass"	0.34	1	14	"Inside Out"
"711"	711	"female"	"yes"	28	"CCCC"	10	2	1	"Anicetus"	"cutlass"	0.55	0	0	"Up"
"712"	712	"male"	"yes"	34	"JSSFP"	10	6	2	"Jack Sparrow"	"cutlass"	0.89	1	25	"Monsters University"
"713"	713	"male"	"yes"	32	"CCCC"	10	0	11	"Jack Sparrow"	"cutlass"	0.74	1	22	"Cars 2"
"714"	714	"male"	"yes"	26	"CCCC"	11	21	5	"Blackbeard"	"cutlass"	0.74	0	18	"WALL-E"
"715"	715	"male"	"yes"	17	"CCCC"	8	1	1	"Hook"	"cutlass"	0.5	1	20	"Inside Out"
"716"	716	"male"	"yes"	29	"CCCC"	14	10	3	"Jack Sparrow"	"cutlass"	0.5	1	24	"Inside Out"
"717"	717	"male"	"yes"	22	"CCCC"	9	1	1	"Jack Sparrow"	"cutlass"	0.35	1	12	"The Incredibles"
"718"	718	"male"	"yes"	28	"CCCC"	8	8	1	"Jack Sparrow"	"cutlass"	0.03	1	11	"Up"
"719"	719	"female"	"yes"	26	"CCCC"	10	2	3	"Hook"	"cutlass"	0.17	1	0	"Finding Nemo"
"720"	720	"female"	"yes"	28	"CCCC"	9	5	5	"Blackbeard"	"cutlass"	1.92	1	0	"Toy Story 3"
"721"	721	"female"	"yes"	37	"JSSFP"	17	3	0	"Blackbeard"	"cutlass"	0.05	1	1	"Monsters University"
"722"	722	"male"	"yes"	22	"CCCC"	9	1	5	"Jack Sparrow"	"cutlass"	0.25	0	12	"Finding Nemo"
"723"	723	"female"	"yes"	29	"JSSFP"	11	4	1	"Edward Low"	"cutlass"	0.91	0	0	"Toy Story 3"
"724"	724	"male"	"yes"	33	"JSSFP"	6	13	1	"Jack Sparrow"	"cutlass"	0.23	1	17	"Inside Out"
"725"	725	"male"	"yes"	25	"CCCC"	12	3	1	"Hook"	"cutlass"	0.53	1	24	"Inside Out"
"726"	726	"female"	"yes"	-99	"CCCC"	10	5	7	"Edward Low"	"cutlass"	1.14	0	0	"Finding Nemo"
"727"	727	"female"	"sometimes"	28	"JSSFP"	10	36	1	"Lewis Scot"	"cutlass"	0.31	1	0	"A Bug's Life"
"728"	728	"male"	"yes"	21	"CCCC"	11	2	2	"Jack Sparrow"	"cutlass"	0.3	0	30	"The Incredibles"
"729"	729	"male"	"yes"	26	"CCCC"	11	5	3	"Jack Sparrow"	"cutlass"	0.03	1	22	"Inside Out"
"730"	730	"male"	"yes"	31	"JSSFP"	10	2	1	"Anicetus"	"cutlass"	0.4	0	18	"Finding Nemo"
"731"	731	"male"	"yes"	30	"JSSFP"	9	3	5	"Jack Sparrow"	"cutlass"	0.37	1	27	"Inside Out"
"732"	732	"female"	"yes"	29	"CCCC"	9	15	4	"Anicetus"	"sabre"	9.36	0	0	"Finding Nemo"
"733"	733	"female"	"yes"	36	"JSSFP"	7	26	1	"Lewis Scot"	"cutlass"	0.53	1	0	"Monsters, Inc."
"734"	734	"female"	"yes"	27	"CCCC"	13	6	2	"Hook"	"cutlass"	0.34	1	1	"The Incredibles"
"735"	735	"female"	"yes"	31	"CCCC"	8	7	7	"Blackbeard"	"cutlass"	1	1	1	"Inside Out"
"736"	736	"female"	"yes"	32	"JSSFP"	5	15	2	"your mom"	"banana"	85.96	0	0	"Up"
"737"	737	"female"	"yes"	33	"JSSFP"	10	12	1	"Blackbeard"	"cutlass"	0.79	1	0	"Inside Out"
"738"	738	"male"	"yes"	34	"JSSFP"	15	7592	4	"Jack Sparrow"	"cutlass"	0.93	1	19	"WALL-E"
"739"	739	"other"	"yes"	29	"CCCC"	13	5	0	"Blackbeard"	"cutlass"	0.35	1	17	"Inside Out"
"740"	740	"female"	"yes"	32	"JSSFP"	NA	2	8	"Lewis Scot"	"cutlass"	1.03	0	0	"Finding Nemo"
"741"	741	"female"	"yes"	29	"CCCC"	8	6	1	"Blackbeard"	"cutlass"	0.11	1	1	"Inside Out"
"742"	742	"female"	"no"	31	"JSSFP"	8	3	3	"Edward Low"	"banana"	13.71	1	1	"The Incredibles"
"743"	743	"male"	"yes"	29	"CCCC"	8	6	1	"Jack Sparrow"	"cutlass"	NA	0	23	"A Bug's Life"
"744"	744	"female"	"yes"	31	"CCCC"	7	22	3	"Lewis Scot"	"cutlass"	0.68	0	0	"WALL-E"
"745"	745	"female"	"yes"	32	"CCCC"	10	39	0	"Hook"	"cutlass"	1.05	1	0	"Brave"
"746"	746	"female"	"yes"	36	"JSSFP"	12	12	2	"Lewis Scot"	"cutlass"	1.14	1	0	"Finding Nemo"
"747"	747	"male"	"yes"	32	"JSSFP"	9	5	4	"Jack Sparrow"	"cutlass"	0.37	1	21	"Inside Out"
"748"	748	"female"	"yes"	33	"JSSFP"	7	6	0	"Jack Sparrow"	"scimitar"	5.85	1	0	"Inside Out"
"749"	749	"male"	"yes"	28	"CCCC"	9	4	6	"Jack Sparrow"	"cutlass"	1.75	0	13	"Finding Nemo"
"750"	750	"male"	"yes"	33	"JSSFP"	7	4	1	"Jack Sparrow"	"sabre"	1.07	1	18	"Inside Out"
"751"	751	"male"	"yes"	14	"CCCC"	12	1	1	"Jack Sparrow"	"cutlass"	0.25	0	14	"Monsters University"
"752"	752	"male"	"yes"	27	"CCCC"	5	3	0	"Jack Sparrow"	"cutlass"	0.14	1	10	"Finding Nemo"
"753"	753	"male"	"yes"	21	"CCCC"	10	7	1	"Blackbeard"	"cutlass"	0.05	1	19	"Toy Story 2"
"754"	754	"male"	"yes"	17	"CCCC"	12	9	1	"Jack Sparrow"	"cutlass"	1.98	1	29	"Monsters University"
"755"	755	"female"	"yes"	33	"JSSFP"	9	4	2	"Blackbeard"	"cutlass"	0.19	0	0	NA
"756"	756	"female"	"no"	29	"JSSFP"	7	18	2	"Blackbeard"	"sabre"	0.11	1	2	"Cars"
"757"	757	"male"	"yes"	25	"CCCC"	8	8780	1	"Jack Sparrow"	"cutlass"	1.08	1	18	"Inside Out"
"758"	758	"male"	"yes"	23	"CCCC"	6	10	2	"Jack Sparrow"	"cutlass"	1	1	19	"A Bug's Life"
"759"	759	"female"	NA	34	"JSSFP"	8	2	6	"Edward Low"	"cutlass"	0.3	1	0	"WALL-E"
"760"	760	"female"	"yes"	23	"CCCC"	14	6	0	"Edward Low"	"cutlass"	0.49	0	0	"Up"
"761"	761	"female"	"yes"	29	"CCCC"	9	6	0	"Hook"	"cutlass"	0.35	1	2	"Monsters University"
"762"	762	"other"	"yes"	500	"JSSFP"	14	1	3	"Blackbeard"	"cutlass"	0.37	0	21	"Finding Nemo"
"763"	763	"female"	"yes"	31	"JSSFP"	12	0	4	"Anicetus"	"cutlass"	0.32	1	0	"Inside Out"
"764"	764	"male"	"no"	26	"CCCC"	3	2	2	"Jack Sparrow"	"cutlass"	0.4	1	15	"Inside Out"
"765"	765	"male"	"yes"	24	"CCCC"	13	2	0	"Jack Sparrow"	"cutlass"	0.15	1	19	"The Incredibles"
"766"	766	"male"	"yes"	20	"CCCC"	13	1	2	"Jack Sparrow"	"cutlass"	0.49	0	20	"Finding Nemo"
"767"	767	"female"	"yes"	34	"JSSFP"	11	1289	6	"Anicetus"	"cutlass"	0.26	1	0	"Inside Out"
"768"	768	"other"	"yes"	30	"CCCC"	13	4	0	"Edward Low"	"cutlass"	1.02	0	24	"Cars"
"769"	769	"female"	"yes"	29	"JSSFP"	11	2	1	"Hook"	"cutlass"	0.49	0	1	"Cars"
"770"	770	"male"	"yes"	30	"JSSFP"	11	4	2	"Jack Sparrow"	"cutlass"	0.32	0	20	"Monsters, Inc."
"771"	771	"female"	"yes"	30	"CCCC"	10	8	8	"Jack Sparrow"	"cutlass"	0.46	1	1	"Monsters University"
"772"	772	"male"	"yes"	27	"CCCC"	12	35	0	"Jack Sparrow"	"cutlass"	1.45	0	21	"Finding Nemo"
"773"	773	"male"	"yes"	29	NA	4	6	0	"Jack Sparrow"	"cutlass"	0.01	1	19	"Up"
"774"	774	"female"	"yes"	23	"CCCC"	12	3	2	"Jack Sparrow"	"cutlass"	0.6	0	0	"Finding Nemo"
"775"	775	"female"	"yes"	29	"JSSFP"	14	7	1	"Hook"	"cutlass"	0.04	1	0	"WALL-E"
"776"	776	"other"	"yes"	24	"CCCC"	8	5	3	"Anicetus"	"cutlass"	1.26	0	16	"Up"
"777"	777	"female"	"yes"	29	"CCCC"	8	14	0	"Lewis Scot"	"cutlass"	0.08	3	0	"Inside Out"
"778"	778	"female"	"no"	39	"JSSFP"	4	7	0	"Jack Sparrow"	"banana"	7.08	0	0	"The Incredibles"
"779"	779	"female"	"yes"	26	"CCCC"	10	0	1	"Lewis Scot"	"cutlass"	0.67	1	1	"Inside Out"
"780"	780	"female"	NA	31	"JSSFP"	4	6	0	"Blackbeard"	"sabre"	0.58	0	2	"A Bug's Life"
"781"	781	"male"	"what is a headband?"	27	"CCCC"	0	4	6	"Jack Sparrow"	"banana"	6.4	1	2	"A Bug's Life"
"782"	782	"other"	"yes"	28	"CCCC"	12	4	7	"Hook"	"cutlass"	0	0	17	"Monsters University"
"783"	783	"female"	"no"	37	"JSSFP"	3	1	6	"Anicetus"	"scimitar"	1.11	1	0	"The Incredibles"
"784"	784	"female"	"yes"	33	"JSSFP"	13	1	1	"Anicetus"	"cutlass"	0.07	1	0	"WALL-E"
"785"	785	"female"	"yes"	29	"CCCC"	14	14	3	"Jack Sparrow"	"cutlass"	0.65	1	0	"The Incredibles"
"786"	786	"female"	"no"	28	"CCCC"	6	5	1	"Jack Sparrow"	"sabre"	0.63	1	1	"Inside Out"
"787"	787	"male"	"yes"	31	"CCCC"	16	9	2	"Jack Sparrow"	"cutlass"	0.27	1	15	"Monsters University"
"788"	788	"male"	"yes"	25	NA	10	7	0	"Jack Sparrow"	"cutlass"	0.64	1	15	"Toy Story 2"
"789"	789	"female"	"yes"	39	"JSSFP"	12	23	2	"Blackbeard"	"cutlass"	0.43	0	0	"Finding Nemo"
"790"	790	"male"	"yes"	22	"CCCC"	13	2	5	"Jack Sparrow"	"cutlass"	0.17	NA	20	"Finding Nemo"
"791"	791	"male"	"yes"	29	"CCCC"	11	3	3	"Jack Sparrow"	"cutlass"	0.28	0	22	"Up"
"792"	792	"male"	"yes"	500	"JSSFP"	9	5	2	"Jack Sparrow"	"cutlass"	0.5	0	12	"Toy Story"
"793"	793	"female"	"yes"	28	"CCCC"	10	2	0	"Anicetus"	"cutlass"	0.52	1	1	"Monsters, Inc."
"794"	794	"female"	"yes"	31	"JSSFP"	11	7	0	"Jack Sparrow"	"cutlass"	0.33	1	0	"The Incredibles"
"795"	795	"male"	"yes"	31	"JSSFP"	14	0	2	"Jack Sparrow"	"cutlass"	0.47	5	30	"Monsters University"
"796"	796	"male"	"yes"	22	"CCCC"	16	0	4	"Jack Sparrow"	"cutlass"	0.85	1	34	"Cars 2"
"797"	797	"female"	"yes"	26	"CCCC"	15	9	3	"Lewis Scot"	"cutlass"	2.09	0	1	"Finding Nemo"
"798"	798	"male"	"yes"	9	"CCCC"	7	6	0	"Jack Sparrow"	"cutlass"	0.64	0	14	"Up"
"799"	799	"male"	"no"	30	"CCCC"	4	15	0	"Anicetus"	"sabre"	0.51	1	10	"Inside Out"
"800"	800	"male"	"yes"	23	"CCCC"	9	7	1	"Anicetus"	"cutlass"	0.04	0	25	"Finding Nemo"
"801"	801	"male"	"yes"	23	"CCCC"	7	4	4	"Anicetus"	"cutlass"	0.64	1	20	"A Bug's Life"
"802"	802	"other"	"yes"	25	"CCCC"	12	1	2	"Anicetus"	"scimitar"	10.87	1	15	"Inside Out"
"803"	803	"female"	"yes"	40	"JSSFP"	12	11	4	"Lewis Scot"	"cutlass"	0.19	1	0	"Cars 2"
"804"	804	"male"	"yes"	31	"JSSFP"	14	4	6	"Jack Sparrow"	"scimitar"	0.38	1	16	"The Incredibles"
"805"	805	"female"	"yes"	35	"JSSFP"	10	10	4	"Blackbeard"	"cutlass"	0.61	1	0	"Inside Out"
"806"	806	"other"	"yes"	23	"CCCC"	7	7	2	"Jack Sparrow"	"cutlass"	1.51	1	6	"Up"
"807"	807	"male"	"yes"	999	"CCCC"	11	12	0	"Jack Sparrow"	"sabre"	1.8	1	26	"Inside Out"
"808"	808	"male"	"yes"	25	"CCCC"	10	2	2	"Jack Sparrow"	"cutlass"	0.44	1	18	"Inside Out"
"809"	809	"female"	"yes"	999	"JSSFP"	13	10	7	"Blackbeard"	"cutlass"	0.42	1	1	"Up"
"810"	810	"male"	"yes"	29	"JSSFP"	5	1	4	"Jack Sparrow"	"cutlass"	0.06	1	12	"The Incredibles"
"811"	811	"male"	"yes"	18	"CCCC"	9	0	1	"Jack Sparrow"	"cutlass"	1.77	0	20	"Finding Nemo"
"812"	812	"male"	"yes"	22	"CCCC"	7	6	1	"Jack Sparrow"	"cutlass"	0.18	0	9	"The Incredibles"
"813"	813	"male"	"yes"	20	"CCCC"	12	1	3	"Jack Sparrow"	"cutlass"	0	0	22	"Up"
"814"	814	"female"	"yes"	28	"CCCC"	13	11	11	"Hook"	"cutlass"	1.12	1	2	"Inside Out"
"815"	815	"male"	"sometimes"	17	"CCCC"	8	5	0	"Edward Low"	"cutlass"	0.41	0	13	"Up"
"816"	816	"male"	"yes"	27	"CCCC"	8	6	3	"Jack Sparrow"	"cutlass"	0.02	1	15	"Inside Out"
"817"	817	"male"	"yes"	30	"CCCC"	12	21	1	"Jack Sparrow"	"cutlass"	0.03	1	26	"The Incredibles"
"818"	818	"female"	"yes"	38	"JSSFP"	13	9	1	"Blackbeard"	"cutlass"	0.73	0	0	"The Incredibles"
"819"	819	"male"	"yes"	21	"CCCC"	9	6	6	"Jack Sparrow"	"cutlass"	1.56	1	17	"Inside Out"
"820"	820	"other"	"yes"	26	"CCCC"	13	18	4	"Hook"	"cutlass"	0.15	1	24	"Inside Out"
"821"	821	"other"	"yes"	23	"CCCC"	4	12	2	"Hook"	"cutlass"	0.1	0	11	"Finding Nemo"
"822"	822	"male"	"yes"	22	"CCCC"	12	9	1	"Anicetus"	"cutlass"	2.84	0	24	"Monsters University"
"823"	823	"female"	"yes"	27	"CCCC"	10	0	1	"Lewis Scot"	"scimitar"	9.86	1	0	"Inside Out"
"824"	824	"male"	"yes"	27	"CCCC"	16	1	0	"Jack Sparrow"	"cutlass"	0.18	0	22	"The Incredibles"
"825"	825	"male"	"yes"	29	"CCCC"	8	1	1	"Jack Sparrow"	"cutlass"	0.64	1	18	"Toy Story 2"
"826"	826	"male"	"yes"	26	"CCCC"	7	17	0	"Jack Sparrow"	"cutlass"	0.69	1	14	"The Incredibles"
"827"	827	"male"	"yes"	27	"CCCC"	9	5	2	"Jack Sparrow"	"cutlass"	0.03	0	24	"Monsters, Inc."
"828"	828	"female"	NA	29	"CCCC"	7	2	3	"Blackbeard"	"cutlass"	0.37	1	0	"Inside Out"
"829"	829	"female"	"yes"	25	"CCCC"	6	NA	1	"Lewis Scot"	"cutlass"	0.61	0	1	"Finding Nemo"
"830"	830	"male"	"yes"	24	"CCCC"	15	0	0	"Jack Sparrow"	"cutlass"	0.13	1	26	"Up"
"831"	831	"male"	"yes"	16	"CCCC"	10	1	5	"Jack Sparrow"	"cutlass"	0.13	1	22	"Inside Out"
"832"	832	"male"	"yes"	21	"CCCC"	9	6	0	"Blackbeard"	"cutlass"	0.47	1	10	"Inside Out"
"833"	833	"female"	"yes"	17	"CCCC"	12	4	0	"Jack Sparrow"	"cutlass"	0.04	1	0	"Brave"
"834"	834	"male"	"yes"	16	"CCCC"	12	1	10	"your mom"	"cutlass"	0.47	8	17	"Inside Out"
"835"	835	"female"	"yes"	24	"CCCC"	11	3	0	"Lewis Scot"	"cutlass"	1.06	1	1	"Inside Out"
"836"	836	"female"	"yes"	19	"CCCC"	4	7	2	"Jack Sparrow"	"cutlass"	0.35	0	1	"The Incredibles"
"837"	837	"female"	"yes"	16	"CCCC"	9	2	1	"Blackbeard"	"cutlass"	0.53	1	0	"The Incredibles"
"838"	838	"female"	"yes"	25	"CCCC"	11	0	1	"Jack Sparrow"	"cutlass"	0.44	0	0	"Up"
"839"	839	"male"	"yes"	26	"CCCC"	10	13	1	"Jack Sparrow"	"scimitar"	7.36	1	28	"Inside Out"
"840"	840	"male"	"yes"	22	"CCCC"	12	8	3	"Jack Sparrow"	"cutlass"	0.04	1	29	"Inside Out"
"841"	841	"female"	"yes"	25	"CCCC"	11	3	1	"Hook"	"cutlass"	1.03	1	0	"Inside Out"
"842"	842	"other"	"yes"	31	"JSSFP"	8	2	3	"Jack Sparrow"	"cutlass"	1.47	0	7	"Finding Nemo"
"843"	843	"male"	"yes"	25	"CCCC"	15	4	4	"Jack Sparrow"	"cutlass"	0.21	1	23	"Inside Out"
"844"	844	"male"	"yes"	29	"JSSFP"	10	13	1	"Anicetus"	"cutlass"	1.25	1	21	"Inside Out"
"845"	845	"female"	"yes"	25	"CCCC"	11	5	1	"Hook"	"cutlass"	0.23	1	0	"The Incredibles"
"846"	846	"female"	"yes"	29	"CCCC"	10	10	4	"Hook"	"cutlass"	0.87	1	0	"Finding Nemo"
"847"	847	"male"	"yes"	22	"CCCC"	7	2	0	"Jack Sparrow"	"sabre"	1.61	0	18	"Finding Nemo"
"848"	848	"female"	"yes"	28	"CCCC"	12	10	0	"Anicetus"	"cutlass"	0.1	1	0	"Inside Out"
"849"	849	"male"	"yes"	24	"CCCC"	9	9	1	"Jack Sparrow"	"cutlass"	0.54	1	22	"Up"
"850"	850	"male"	"yes"	16	"CCCC"	6	8	1	"Anicetus"	"cutlass"	1.01	0	21	"Monsters, Inc."
"851"	851	"male"	"yes"	22	"CCCC"	9	9	0	"Blackbeard"	"cutlass"	0.05	1	26	"Inside Out"
"852"	852	"male"	"no"	25	"CCCC"	NA	23	8	"Jack Sparrow"	"sabre"	3.08	1	15	"Monsters, Inc."
"853"	853	"female"	"no"	36	"JSSFP"	0	20	3	"Jack Sparrow"	"banana"	12.74	1	0	"Inside Out"
"854"	854	"male"	"yes"	25	"CCCC"	6	4	1	"Jack Sparrow"	"cutlass"	0.55	1	21	"Monsters University"
"855"	855	"female"	"yes"	25	"CCCC"	10	1	2	"Blackbeard"	"cutlass"	1.27	1	0	"Cars"
"856"	856	"female"	"yes"	34	"JSSFP"	11	3	3	"Jack Sparrow"	"cutlass"	0.63	1	0	"Toy Story"
"857"	857	"male"	"yes"	24	"CCCC"	11	8	3	"Jack Sparrow"	"cutlass"	0.07	1	17	"Monsters, Inc."
"858"	858	"female"	"no"	30	"CCCC"	4	4	4	"Lewis Scot"	"banana"	7.7	0	0	"Monsters, Inc."
"859"	859	"female"	"no"	41	"JSSFP"	10	4	2	"Jack Sparrow"	"scimitar"	26.45	0	2	"Up"
"860"	860	"male"	"yes"	23	"CCCC"	13	12	1	"Lewis Scot"	"sabre"	2.92	0	24	"The Incredibles"
"861"	861	"female"	"yes"	23	"CCCC"	11	2	3	"Anicetus"	"cutlass"	1.42	0	0	"Brave"
"862"	862	"male"	"yes"	34	"JSSFP"	6	1	0	"Jack Sparrow"	"cutlass"	0.38	8	16	"Inside Out"
"863"	863	"female"	"yes"	30	"JSSFP"	10	9	5	"Jack Sparrow"	"cutlass"	0.69	0	1	"Finding Nemo"
"864"	864	"female"	"yes"	36	"JSSFP"	10	8	1	"Blackbeard"	"cutlass"	0.72	1	0	"Inside Out"
"865"	865	"other"	"yes"	25	"CCCC"	8	2	977	"Lewis Scot"	"cutlass"	0.99	0	2	"Finding Nemo"
"866"	866	"female"	"yes"	31	"JSSFP"	8	1	1	"Blackbeard"	"cutlass"	0.61	0	0	"WALL-E"
"867"	867	"male"	"yes"	29	"CCCC"	10	1	1	"Hook"	"cutlass"	0.24	1	24	"Monsters, Inc."
"868"	868	"male"	"yes"	22	"CCCC"	8	2	4	"Jack Sparrow"	"cutlass"	1.62	1	14	"Inside Out"
"869"	869	"male"	"yes"	29	"CCCC"	14	2	2	"Jack Sparrow"	"cutlass"	1.37	1	21	"Monsters University"
"870"	870	"female"	"yes"	32	"JSSFP"	14	1	4	"Hook"	"cutlass"	2.36	1	0	"Inside Out"
"871"	871	"female"	"yes"	37	"JSSFP"	NA	18	1	"Jack Sparrow"	"cutlass"	0.21	1	0	"Up"
"872"	872	"female"	"yes"	33	"JSSFP"	9	11	1	"Edward Low"	"cutlass"	0.12	1	0	"Inside Out"
"873"	873	"female"	"yes"	39	"JSSFP"	9	1	0	"your mom"	"cutlass"	0.41	0	0	"Finding Nemo"
"874"	874	"male"	"yes"	20	"CCCC"	10	3	1	"Edward Low"	"cutlass"	0.32	0	18	"The Incredibles"
"875"	875	"female"	"yes"	37	"JSSFP"	9	3517	11	"Lewis Scot"	"cutlass"	0.12	1	0	"Inside Out"
"876"	876	"male"	"yes"	29	"CCCC"	4	7	5	"Lewis Scot"	"cutlass"	0.07	4	16	"Finding Nemo"
"877"	877	"female"	"yes"	34	"JSSFP"	18	4	4	"Hook"	"cutlass"	0.08	0	0	"Finding Nemo"
"878"	878	"female"	"yes"	29	"JSSFP"	9	20	0	"Edward Low"	"cutlass"	0.98	1	0	"Up"
"879"	879	"male"	"yes"	35	"JSSFP"	12	5	4	"Jack Sparrow"	"cutlass"	2.05	1	17	"Toy Story"
"880"	880	"female"	"yes"	35	"JSSFP"	10	5	2	"Jack Sparrow"	"cutlass"	3.66	1	0	"Inside Out"
"881"	881	"male"	"yes"	19	"CCCC"	8	12	2	"Hook"	"cutlass"	1.3	1	23	"Monsters University"
"882"	882	"male"	"yes"	25	"CCCC"	7	20	1	"Hook"	"cutlass"	1.33	1	19	"A Bug's Life"
"883"	883	"female"	"yes"	29	"CCCC"	13	13	3	"Hook"	"cutlass"	0.96	1	0	"Inside Out"
"884"	884	"female"	"yes"	36	"JSSFP"	15	1	7	"Hook"	"cutlass"	2.64	1	0	"WALL-E"
